ID;start;end;code;team;action;half;pos_x;pos_y
1520;2710.55;2722.55;14. Taylan Antalyalı (74432) - Başarılı İkili Mücadeleler;Caykur Rizespor (62850);Başarılı İkili Mücadeleler;1;67.91;64.65
1521;2710.55;2722.55;8. Gabriel Sara (533884) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;1;67.91;64.65
1522;2710.55;2722.55;14. Taylan Antalyalı (74432) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;1;67.91;64.65
1523;2710.55;2722.55;14. Taylan Antalyalı (74432) - Rakip sahada geri kazanılan toplar;Caykur Rizespor (62850);Rakip sahada geri kazanılan toplar;1;67.91;64.65
1524;2710.55;2722.55;8. Gabriel Sara (533884) - Top Kaybı;Galatasaray (29205);Top Kaybı;1;37.09;3.35
1525;2710.55;2722.55;8. Gabriel Sara (533884) - Top kayıpları / kendi yarı sahasında;Galatasaray (29205);Top kayıpları / kendi yarı sahasında;1;37.09;3.35
1526;2712.55;2724.55;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;66.96;63.07
1527;2713.55;2725.55;20. Qazim Laçi (808862) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;64.45;52.95
1528;2715.55;2727.55;10. Ibrahim Olawoyin (1079289) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;62.54;44.27
1529;2716.55;2733.55;9. Ali Sowe (1389884) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;66.96;63.07
1530;2716.55;2733.55;10. Ibrahim Olawoyin (1079289) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;66.96;63.07
1531;2716.55;2733.55;14. Taylan Antalyalı (74432) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;66.96;63.07
1532;2716.55;2733.55;20. Qazim Laçi (808862) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;66.96;63.07
1533;2716.55;2733.55;37. Taha Şahin (1275421) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;1;66.96;63.07
1534;2716.55;2733.55;9. Ali Sowe (1389884) - Şutle Biten Kontra Ataklarda Yer Alma;Caykur Rizespor (62850);Şutle Biten Kontra Ataklarda Yer Alma;1;66.96;63.07
1535;2716.55;2733.55;10. Ibrahim Olawoyin (1079289) - Şutle Biten Kontra Ataklarda Yer Alma;Caykur Rizespor (62850);Şutle Biten Kontra Ataklarda Yer Alma;1;66.96;63.07
1536;2716.55;2733.55;14. Taylan Antalyalı (74432) - Şutle Biten Kontra Ataklarda Yer Alma;Caykur Rizespor (62850);Şutle Biten Kontra Ataklarda Yer Alma;1;66.96;63.07
1537;2716.55;2733.55;20. Qazim Laçi (808862) - Şutle Biten Kontra Ataklarda Yer Alma;Caykur Rizespor (62850);Şutle Biten Kontra Ataklarda Yer Alma;1;66.96;63.07
1538;2716.55;2733.55;37. Taha Şahin (1275421) - Şutle Biten Kontra Ataklarda Yer Alma;Caykur Rizespor (62850);Şutle Biten Kontra Ataklarda Yer Alma;1;66.96;63.07
1539;2719.55;2731.55;37. Taha Şahin (1275421) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;69.71;11.13
1540;2719.55;2731.55;37. Taha Şahin (1275421) - Ceza sahasına / İsabetli;Caykur Rizespor (62850);Ceza sahasına / İsabetli;1;69.71;11.13
1541;2719.55;2731.55;37. Taha Şahin (1275421) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;69.71;11.13
1542;2719.55;2731.55;37. Taha Şahin (1275421) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;1;69.71;11.13
1543;2722.55;2734.55;77. Noa Lang (815422) - Başarılı Top Kapma;Galatasaray (29205);Başarılı Top Kapma;1;15.1;40.43
1544;2722.55;2734.55;77. Noa Lang (815422) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;1;15.1;40.43
1545;2722.55;2734.55;9. Ali Sowe (1389884) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;1;15.1;40.43
1546;2724.55;2736.55;10. Ibrahim Olawoyin (1079289) - İsabetsiz Şutlar;Caykur Rizespor (62850);İsabetsiz Şutlar;1;94.56;17.84
1547;2767.55;2779.55;4. Attila Mocsi (981916) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;1;20.12;25.2
1548;2767.55;2779.55;4. Attila Mocsi (981916) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;20.12;25.2
1549;2768.55;2780.55;45. Victor Osimhen (1093704) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;1;13.19;32.3
1550;2769.55;2781.55;45. Victor Osimhen (1093704) - Faul;Galatasaray (29205);Faul;1;91.45;35.83
1551;2769.55;2781.55;45. Victor Osimhen (1093704) - SK;Galatasaray (29205);SK;1;92.29;36.22
1552;2841.55;2841.55;Halftime;;Halftime;1;;
1553;2849.27;2849.27;Start of the 2nd half;;Start of the 2nd half;2;;
1554;2849.27;2855.27;11. Yunus Akgün (27735) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;52.38;34.1
1555;2849.27;2872.27;4. Ismail Jakobs (673189) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;52.38;34.1
1556;2849.27;2872.27;11. Yunus Akgün (27735) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;52.38;34.1
1557;2849.27;2872.27;34. Lucas Torreira (1469956) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;52.38;34.1
1558;2851.27;2863.27;3. Samet Akaydin (26800) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;11.87;34.03
1559;2851.27;2863.27;3. Samet Akaydin (26800) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;11.87;34.03
1560;2853.27;2865.27;7. Valentin Mihăilă (967060) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;2;29.92;46.78
1561;2853.27;2865.27;7. Valentin Mihăilă (967060) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;2;29.92;46.78
1562;2854.27;2866.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;67.79;30.03
1563;2856.27;2868.27;10. Ibrahim Olawoyin (1079289) - Başarılı İkili Mücadeleler;Caykur Rizespor (62850);Başarılı İkili Mücadeleler;2;33.86;24.69
1564;2856.27;2868.27;8. Gabriel Sara (533884) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;2;33.86;24.69
1565;2858.27;2870.27;4. Ismail Jakobs (673189) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;58.12;47.91
1566;2864.27;2876.27;3. Samet Akaydin (26800) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;2;29.44;30.87
1567;2869.27;2881.27;3. Samet Akaydin (26800) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;31.47;17.59
1568;2872.27;2884.27;37. Taha Şahin (1275421) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;22.03;2.34
1569;2872.27;2884.27;37. Taha Şahin (1275421) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;22.03;2.34
1570;2872.27;2884.27;37. Taha Şahin (1275421) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;2;22.03;2.34
1571;2874.27;2886.27;9. Ali Sowe (1389884) - Kötü top kontrolü;Caykur Rizespor (62850);Kötü top kontrolü;2;51.07;14.04
1572;2876.27;2888.27;42. Abdülkerim Bardakcı (126526) - Başarılı hava topu mücadeleleri;Galatasaray (29205);Başarılı hava topu mücadeleleri;2;53.58;50.14
1573;2876.27;2888.27;42. Abdülkerim Bardakcı (126526) - Başarılı İkili Mücadeleler;Galatasaray (29205);Başarılı İkili Mücadeleler;2;53.58;50.14
1574;2876.27;2888.27;9. Ali Sowe (1389884) - Başarısız İkili Mücadeleler;Caykur Rizespor (62850);Başarısız İkili Mücadeleler;2;53.58;50.14
1575;2876.27;2888.27;42. Abdülkerim Bardakcı (126526) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;2;53.58;50.14
1576;2876.27;2888.27;9. Ali Sowe (1389884) - Kaybedilen hava topu mücadeleleri;Caykur Rizespor (62850);Kaybedilen hava topu mücadeleleri;2;53.58;50.14
1577;2876.27;2888.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;55.01;46.46
1578;2876.27;2888.27;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;53.58;50.14
1579;2876.27;2888.27;42. Abdülkerim Bardakcı (126526) - Rakip sahada geri kazanılan toplar;Galatasaray (29205);Rakip sahada geri kazanılan toplar;2;53.58;50.14
1580;2876.27;2888.27;9. Ali Sowe (1389884) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;2;51.42;17.86
1581;2876.27;2888.27;9. Ali Sowe (1389884) - Top kayıpları / kendi yarı sahasında;Caykur Rizespor (62850);Top kayıpları / kendi yarı sahasında;2;51.42;17.86
1582;2879.27;2891.27;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;24.54;45.81
1583;2880.27;2899.27;6. Davinson Sánchez (1647732) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;53.58;50.14
1584;2880.27;2899.27;34. Lucas Torreira (1469956) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;53.58;50.14
1585;2880.27;2899.27;42. Abdülkerim Bardakcı (126526) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;53.58;50.14
1586;2886.27;2898.27;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;29.08;25.56
1587;2891.27;2903.27;3. Samet Akaydin (26800) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;39.95;32.71
1588;2891.27;2903.27;3. Samet Akaydin (26800) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;2;39.95;32.71
1589;2891.27;2903.27;3. Samet Akaydin (26800) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;39.95;32.71
1590;2891.27;2903.27;3. Samet Akaydin (26800) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;2;39.95;32.71
1591;2895.27;2907.27;5. Casper Højer (628857) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;54.53;49.94
1592;2895.27;2939.27;3. Samet Akaydin (26800) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;39.95;32.71
1593;2895.27;2939.27;4. Attila Mocsi (981916) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;39.95;32.71
1594;2895.27;2939.27;5. Casper Højer (628857) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;39.95;32.71
1595;2895.27;2939.27;14. Taylan Antalyalı (74432) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;39.95;32.71
1596;2895.27;2939.27;20. Qazim Laçi (808862) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;39.95;32.71
1597;2895.27;2939.27;37. Taha Şahin (1275421) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;39.95;32.71
1598;2895.27;2939.27;54. Mithat Pala (1108032) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;39.95;32.71
1599;2899.27;2911.27;54. Mithat Pala (1108032) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;63.01;64.4
1600;2902.27;2914.27;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;59.55;54.28
1601;2904.27;2916.27;20. Qazim Laçi (808862) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;56.44;45.6
1602;2908.27;2920.27;4. Attila Mocsi (981916) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;67.56;15.88
1603;2913.27;2925.27;37. Taha Şahin (1275421) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;66.96;6.15
1604;2916.27;2928.27;20. Qazim Laçi (808862) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;57.28;19.56
1605;2918.27;2930.27;3. Samet Akaydin (26800) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;47.24;38.89
1606;2921.27;2933.27;5. Casper Højer (628857) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;55.01;52.96
1607;2921.27;2933.27;5. Casper Højer (628857) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;55.01;52.96
1608;2921.27;2933.27;5. Casper Højer (628857) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;2;55.01;52.96
1609;2925.27;2937.27;54. Mithat Pala (1108032) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;66.6;64.93
1610;2928.27;2940.27;5. Casper Højer (628857) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;60.74;62.04
1611;2929.27;2941.27;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;65.05;51.65
1612;2930.27;2942.27;54. Mithat Pala (1108032) - Kötü top kontrolü;Caykur Rizespor (62850);Kötü top kontrolü;2;68.51;64.8
1613;2930.27;2942.27;54. Mithat Pala (1108032) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;2;68.51;64.8
1614;2945.27;2957.27;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;29.8;0.0
1615;2947.27;2959.27;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;15.46;8.46
1616;2947.27;2959.27;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;15.46;8.46
1617;2949.27;2961.27;7. Roland Sallai (1282353) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;23.7;3.73
1618;2949.27;2961.27;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;23.7;3.73
1619;2949.27;2961.27;7. Roland Sallai (1282353) - Uzun paslar;Galatasaray (29205);Uzun paslar;2;23.7;3.73
1620;2949.27;2961.27;7. Roland Sallai (1282353) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;23.7;3.73
1621;2949.27;2976.27;6. Davinson Sánchez (1647732) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;29.8;0.0
1622;2949.27;2976.27;7. Roland Sallai (1282353) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;29.8;0.0
1623;2949.27;2976.27;11. Yunus Akgün (27735) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;29.8;0.0
1624;2949.27;2976.27;45. Victor Osimhen (1093704) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;29.8;0.0
1625;2949.27;2976.27;77. Noa Lang (815422) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;2;29.8;0.0
1626;2949.27;2976.27;6. Davinson Sánchez (1647732) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;29.8;0.0
1627;2949.27;2976.27;7. Roland Sallai (1282353) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;29.8;0.0
1628;2949.27;2976.27;11. Yunus Akgün (27735) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;29.8;0.0
1629;2949.27;2976.27;45. Victor Osimhen (1093704) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;29.8;0.0
1630;2949.27;2976.27;77. Noa Lang (815422) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;2;29.8;0.0
1631;2953.27;2965.27;45. Victor Osimhen (1093704) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;70.54;26.08
1632;2955.27;2967.27;11. Yunus Akgün (27735) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;65.76;37.39
1633;2955.27;2967.27;11. Yunus Akgün (27735) - Ceza sahasına / İsabetli;Galatasaray (29205);Ceza sahasına / İsabetli;2;65.76;37.39
1634;2955.27;2967.27;11. Yunus Akgün (27735) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;65.76;37.39
1635;2955.27;2967.27;11. Yunus Akgün (27735) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;65.76;37.39
1636;2957.27;2969.27;77. Noa Lang (815422) - Gol Pozisyonları;Galatasaray (29205);Gol Pozisyonları;2;90.38;51.59
1637;2959.27;2971.27;77. Noa Lang (815422) - Direkten dönen şutlar;Galatasaray (29205);Direkten dönen şutlar;2;91.33;48.57
1638;2959.27;2971.27;77. Noa Lang (815422) - Pozisyonlar;Galatasaray (29205);Pozisyonlar;2;91.33;48.57
1639;2964.27;2976.27;45. Victor Osimhen (1093704) - Başarısız Ceza Sahasına Paslar;Galatasaray (29205);Başarısız Ceza Sahasına Paslar;2;100.77;13.59
1640;2964.27;2976.27;45. Victor Osimhen (1093704) - Top Kaybı;Galatasaray (29205);Top Kaybı;2;100.65;27.66
1641;2964.27;2976.27;45. Victor Osimhen (1093704) - İsabetsiz Ortalar;Galatasaray (29205);İsabetsiz Ortalar;2;100.77;13.59
1642;2964.27;2976.27;45. Victor Osimhen (1093704) - İsabetsiz paslar;Galatasaray (29205);İsabetsiz paslar;2;100.77;13.59
1643;2974.27;2986.27;20. Qazim Laçi (808862) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;26.45;44.15
1644;2974.27;2986.27;20. Qazim Laçi (808862) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;26.45;44.15
1645;2974.27;2986.27;20. Qazim Laçi (808862) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;2;26.45;44.15
1646;2975.27;2998.27;7. Valentin Mihăilă (967060) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;2;13.91;33.63
1647;2975.27;2998.27;10. Ibrahim Olawoyin (1079289) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;2;13.91;33.63
1648;2975.27;2998.27;20. Qazim Laçi (808862) - Kontra Atak Oyunu;Caykur Rizespor (62850);Kontra Atak Oyunu;2;13.91;33.63
1649;2978.27;2990.27;7. Valentin Mihăilă (967060) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;49.27;56.64
1650;2978.27;2990.27;7. Valentin Mihăilă (967060) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;49.27;56.64
1651;2978.27;2990.27;7. Valentin Mihăilă (967060) - Uzun paslar;Caykur Rizespor (62850);Uzun paslar;2;49.27;56.64
1652;2978.27;2990.27;7. Valentin Mihăilă (967060) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;2;49.27;56.64
1653;2989.27;3001.27;10. Ibrahim Olawoyin (1079289) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;84.52;16.67
1654;2990.27;3002.27;42. Abdülkerim Bardakcı (126526) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;2;14.74;46.2
1655;2990.27;3002.27;7. Valentin Mihăilă (967060) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;2;79.74;26.01
1656;2990.27;3002.27;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;14.74;46.2
1657;2990.27;3002.27;42. Abdülkerim Bardakcı (126526) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;2;14.74;46.2
1658;2990.27;3002.27;7. Valentin Mihăilă (967060) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;2;79.74;26.01
1659;2994.27;3006.27;5. Casper Højer (628857) - Başarılı Top Kapma;Caykur Rizespor (62850);Başarılı Top Kapma;2;42.22;25.95
1660;2994.27;3006.27;5. Casper Højer (628857) - Başarılı İkili Mücadeleler;Caykur Rizespor (62850);Başarılı İkili Mücadeleler;2;42.22;25.95
1661;2994.27;3006.27;53. Barış Alper Yılmaz (1589859) - Başarısız Driplingler;Galatasaray (29205);Başarısız Driplingler;2;42.22;25.95
1662;2994.27;3006.27;53. Barış Alper Yılmaz (1589859) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;2;42.22;25.95
1663;2996.27;3008.27;14. Taylan Antalyalı (74432) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;2;60.86;41.26
1664;2996.27;3008.27;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;60.86;41.26
1665;2996.27;3008.27;14. Taylan Antalyalı (74432) - İsabetli İlerletici Paslar;Caykur Rizespor (62850);İsabetli İlerletici Paslar;2;60.86;41.26
1666;2998.27;3011.27;7. Valentin Mihăilă (967060) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;42.22;25.95
1667;2998.27;3011.27;14. Taylan Antalyalı (74432) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;42.22;25.95
1668;2998.27;3011.27;54. Mithat Pala (1108032) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;2;42.22;25.95
1669;3001.27;3013.27;54. Mithat Pala (1108032) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;2;80.22;59.8
1670;3002.27;3014.27;7. Valentin Mihăilă (967060) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;2;82.13;49.68
1671;3002.27;3014.27;7. Valentin Mihăilă (967060) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;2;86.2;49.81
1672;3002.27;3014.27;7. Valentin Mihăilă (967060) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;2;82.13;49.68
1673;3003.27;3015.27;7. Roland Sallai (1282353) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;2;18.8;18.19
1674;3004.27;3016.27;7. Roland Sallai (1282353) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;2;21.55;17.93
